Canary Islands,Socorro,28.39530754089355,-16.60346412658691
Wales,Quay Cliffs,52.21784210205078,-4.36055278778076
Portugal,Foz Do Lizando,38.94185256958008,-9.41536903381348
England,North Sands Salcombe,50.22947311401367,-3.78015518188477
Channel Islands,Plemont,49.25917816162109,-2.23485946655273
Portugal,Ribeira D Ilhas,38.98503112792969,-9.42558288574219
Canary Islands,Punta De Las Mujeres,29.14031791687012,-13.44752311706543
Norway,Gr Tfjord,69.77848052978516,18.53934288024902
Portugal,Crazy Right,38.69440841674805,-9.44669151306152
Portugal,Praia Da Murtinheira,40.20772933959961,-8.89679050445557
Wales,Porth Ceriad,52.79061889648438,-4.50576782226562
Ireland,Carnivan,52.17364120483398,-6.83598518371582
Azores,Baia Das Quatro Ribeiras,38.79851531982422,-27.18575477600098
Portugal,Praia Da Cova Da Gala,40.12897491455078,-8.86310672760010
England,Camber Sands,50.92489624023438,0.80715179443359
Ireland,Whiting Bay,51.94918441772461,-7.76999473571777
Portugal,Praia Grande,39.07037734985352,-9.40429687500000
England,Saltburn,54.59175872802734,-0.97263336181641
Spain,Playa H10,36.41510772705078,-5.17176771163940
Canary Islands,Condesa,28.08345413208008,-17.33760643005371
France,Tamaris,43.32792663574219,5.08278083801270
Canary Islands,Famara Beach,29.11857414245605,-13.55369186401367
Spain,Mundaka,43.41552352905273,-2.69027709960938
Ireland,Tullan Strand,54.49945449829102,-8.27510833740234
England,Gwithian,50.22612380981445,-5.40527343750000
Ireland,Mullaghmore,54.46285629272461,-8.43475341796875
England,Pentewan,50.28758621215820,-4.76531982421875
England,Scratby,52.67325973510742,1.72760009765625
Portugal,Carcavelos,38.67376327514648,-9.33185577392578
Spain,Pantin,43.63986587524414,-8.11310291290283
England,Tolcarne,50.41907882690430,-5.07366657257080
England,The Point,54.25276565551758,-0.36495208740234
Wales,Coney Beach,51.47432708740234,-3.69490242004395
Spain,Pajaro,43.39452362060547,-4.33778619766235
Canary Islands,Playa Del Hombre,27.99677848815918,-15.37447071075439
Ireland,Wine Strand,52.17975997924805,-10.39462184906006
France,Les Culs Nus,43.66476821899414,-1.44719123840332
Canary Islands,Valle Gran Rey Playa,28.09405517578125,-17.34402275085449
Ireland,Portrush,55.20885086059570,-6.63848876953125
Canary Islands,El Muelle,28.74304580688477,-13.86390399932861
Portugal,Cabedelo,40.14076232910156,-8.87246894836426
France,Les Estagnots,43.69046783447266,-1.44598960876465
England,Hayle,50.21206283569336,-5.43823242187500
Canary Islands,La Izquierda,28.06319427490234,-16.73588943481445
Netherlands,Domburg,51.55599594116211,3.46944808959961
Denmark,Klitmoller,57.03989028930664,8.48994255065918
France,Les Conches,46.38954162597656,-1.49381875991821
Wales,Strandhill,54.27003479003906,-8.60916137695312
Spain,San Lorenzo,43.54158020019531,-5.65521240234375
France,Quiberon Le Mentor,47.58175659179688,-3.14064145088196
England,South Bay Scarborough,54.28987884521484,-0.39722442626953
Spain,Sopelana,43.39157867431641,-3.00021171569824
England,Thurlestone,50.26493453979492,-3.87379646301270
Scotland,Brimms Ness,58.62371063232422,-3.64677429199219
England,Praa Sands,50.09591674804688,-5.39222717285156
Spain,Playa De Cuberris,43.49872970581055,-3.61364364624023
England,Perranporth,50.35181427001953,-5.16254425048828
Canary Islands,Fitenia,28.05217361450195,-16.73449516296387
Italy,Varazze,44.35448074340820,8.58246803283691
Wales,Grannog Beach,52.16049957275391,-4.47215414047241
Canary Islands,Rocky Point,28.73390960693359,-13.85624885559082
Canary Islands,Majanicho,28.74764442443848,-13.93723011016846
England,Boscombe Pier,50.71624374389648,-1.84209823608398
England,Crantock Rivermouth,50.40939331054688,-5.12529373168945
Scotland,Thurso East,58.60605239868164,-3.51099014282227
France,Gruissan,43.10841369628906,3.12326550483704
Netherlands,Ouddorp,51.82007598876953,3.87611389160156
Portugal,Praia Da Vagueira,40.56017684936523,-8.77623081207275
Portugal,Cabedelo,41.67787933349609,-8.83536815643311
Spain,Somo,43.45665740966797,-3.75165939331055
Portugal,Praia Da Tocha,40.32909011840820,-8.84539985656738
Portugal,Praia Do Tonel,37.00516510009766,-8.94879341125488
Wales,Pembrey,51.66723251342773,-4.28535461425781
Portugal,Praia De Mira,40.45680999755859,-8.80245208740234
England,Towan,50.41628265380859,-5.08486747741699
Norway,Hellest,58.84284591674805,5.56255817413330
England,Hastings,50.85187149047852,0.57350802421570
Ireland,Rossnowlagh,54.55414581298828,-8.21146488189697
England,Croyde,51.13051605224609,-4.24698829650879
Ireland,Enniscrone,54.21667098999023,-9.09788131713867
Ireland,The Secret Place,52.28023529052734,-10.02414512634277
Ireland,Lahinch Beach,52.93363952636719,-9.36447143554688
France,Narbonne Plage,43.16836929321289,3.18152570724487
Channel Islands,Vazon,49.46746444702148,-2.61560440063477
England,Filey,54.19538497924805,-0.26847839355469
France,C Te Sauvage,45.77967453002930,-1.24302148818970
Portugal,Praia De Cordoama,37.10797119140625,-8.94407272338867
France,Dossen,48.69646072387695,-4.07292366027832
Spain,Zarautz,43.29220199584961,-2.16567993164062
France,Boucau,43.53784561157227,-1.52744293212891
Channel Islands,St Brelades Bay,49.18388366699219,-2.19258785247803
Wales,Caswell Bay,51.57004928588867,-4.03487253189087
Spain,Zumaia,43.30344390869141,-2.26507186889648
France,Guidel Plages,47.76102066040039,-3.52798461914062
Canary Islands,Caletta,28.75577163696289,-13.92216682434082
England,Juicys,51.01029968261719,-4.49890136718750
Madeira Islands,Praia Do Cabe O,33.03572082519531,-16.36207580566406
England,Worthing Pier,50.80710220336914,-0.36894321441650
Portugal,Vila Praia De Ncora,41.81277847290039,-8.86622428894043
England,Bude Area,50.83022689819336,-4.55383300781250
France,Chambre D Amour,43.49561691284180,-1.54674947261810
England,Gorleston Reef,52.56967926025391,1.73389792442322
Portugal,Praia Da Leirosa,40.05766296386719,-8.89134025573730
Portugal,Supertubos,39.32579803466797,-9.36893463134766
England,Caerhays,50.23007583618164,-4.84359741210938
Wales,Llantwit Major,51.38356781005859,-3.51408004760742
Scotland,Lunan Bay,56.65490722656250,-2.49835968017578
England,Woolacombe,51.17299270629883,-4.21926498413086
France,St Gilles-Croix-De-Vie,46.68430328369141,-1.95213317871094
Portugal,Le A Da Palmeira,41.18879699707031,-8.70872497558594
England,Barmston,54.01180267333984,-0.21217346191406
Ireland,Inch Beach,52.13738632202148,-9.98562812805176
Wales,Southerndown,51.44544982910156,-3.60969543457031
Canary Islands,La Santa,29.11235046386719,-13.67051124572754
Azores,Faj Da Caldeira De Santo Cristo,38.62116241455078,-27.92037963867188
Norway,Unstad,68.26837158203125,13.58047485351562
England,Holywell Bay,50.39516830444336,-5.15087127685547
England,Tynemouth-Longsands,55.02999114990234,-1.41620635986328
Spain,Los Locos,43.43936538696289,-4.04575824737549
Spain,Torreguadiaro,36.29302597045898,-5.27137756347656
England,Beer Point,50.68542480468750,-3.08913230895996
Canary Islands,Arguineguin,27.75008773803711,-15.68538665771484
Azores,Areal Santa Barbara,37.81787109375000,-25.54488563537598
France,Hossegor Plage Central,43.66215896606445,-1.45002365112305
Spain,Patos,42.15831375122070,-8.82476806640625
France,Plage Des Basque,43.47733688354492,-1.56881332397461
Portugal,Costa Da Caparica,38.63557815551758,-9.24078941345215
England,Headland Prom,54.70280456542969,-1.18515014648438
Portugal,Praia De Quiaios,40.21637344360352,-8.89377593994141
Portugal,Guincho,38.73346328735352,-9.47793960571289
England,Lusty Glaze,50.42377471923828,-5.07044792175293
England,Mundesley On Sea,52.87844085693359,1.43847942352295
Scotland,Carnoustie Bay,56.49901962280273,-2.70736622810364
Wales,Hells Mouth,52.80276107788086,-4.60327148437500
Ireland,Carrowniskey,53.71870803833008,-9.88563537597656
Portugal,Miramar,41.06563186645508,-8.66254806518555
Canary Islands,Playa Del Ingles,27.75479698181152,-15.56007385253906
Spain,Playa Del Seghers,36.41629791259766,-5.16831016540527
England,Godrevy Beach,50.23695755004883,-5.39502811431885
Wales,Poppit Sands,52.10584640502930,-4.69882249832153
Wales,Whitesands,51.89312744140625,-5.29922962188721
France,La Barre,43.52801513671875,-1.52993202209473
Wales,Tywyn,52.57449722290039,-4.09408092498779
Canary Islands,El Confital,28.15722274780273,-15.44282913208008
England,Whitsand Bay,50.31740951538086,-4.25170898437500
Portugal,Arrifana Point,37.29338073730469,-8.87557983398438
England,Boobahs,52.94519805908203,1.21973991394043
England,Trebarwith Strand,50.64924240112305,-4.77064132690430
Canary Islands,Suicides,28.75923156738281,-13.89584732055664
France,Carcans-Plage,45.08176422119141,-1.20780944824219
France,Sauveterre,46.54115295410156,-1.84020996093750
Portugal,Praia Das Macas,38.82981109619141,-9.47347640991211
France,Hossegor Area,43.69766616821289,-1.43920898437500
England,Saunton Sands,51.11042022705078,-4.24621582031250
England,Hole,50.56579208374023,-4.98229980468750
Portugal,Praia De Odeceixe,37.44258117675781,-8.79900836944580
Netherlands,Zandvoort,52.37350463867188,4.52362060546875
France,Capreton,43.65116882324219,-1.45122528076172
Spain,La Lanzada,42.40615844726562,-8.86193275451660
Portugal,Coxos,39.00084304809570,-9.42665576934814
Azores,Praia Do Norte,38.61251068115234,-28.76098442077637
Spain,Playa De Ladeira,42.56117248535156,-9.05204772949219
Scotland,Machrihanish,55.42619323730469,-5.73469161987305
Ireland,Fermoyle Beach,52.24472427368164,-10.12385845184326
Wales,Newgale,51.84850311279297,-5.12306213378906
Ireland,Strand Hill,54.25880813598633,-8.62426757812500
Portugal,Belgas,39.41815948486328,-9.25941467285156
Spain,Tapia De Casariego,43.56863784790039,-6.95185661315918
Channel Islands,Watersplash,49.21176528930664,-2.23211288452148
Canary Islands,Spew Pits,28.69510459899902,-14.02516365051270
France,Plage De L Oc An,43.51818084716797,-1.53242111206055
England,Walcott,52.84145355224609,1.50753021240234
Spain,Me Akoz,43.39594268798828,-2.98570632934570
England,East Runton,52.93780899047852,1.27472519874573
France,Lacanau,45.00607681274414,-1.22566223144531
Canary Islands,El Cotillo,28.67492485046387,-14.01898384094238
England,Treyarnon,50.52859878540039,-5.03010749816895
Norway,Hollen,58.01252365112305,7.14935302734375
Scotland,Findhorn Point,57.66437911987305,-3.62867617607117
England,M Ks,52.94638824462891,1.20244777202606
England,Sea Palling,52.78573989868164,1.60400390625000
England,Constantine Bay,50.53506088256836,-5.02824068069458
Denmark,Hornbaek,56.09693908691406,12.46501922607422
Spain,La Fosca,41.85728836059570,3.14322710037231
Canary Islands,El Lloret,28.13027954101562,-15.45364379882812
Scotland,Belhaven Bay,56.00795364379883,-2.56058692932129
France,La Milady,43.46442413330078,-1.57571935653687
Denmark,Agger,56.72005081176758,8.21794509887695
France,Baie Des Tr Pass S,48.04636001586914,-4.71070909500122
Wales,Llangennith,51.59584045410156,-4.29634094238281
Spain,Rodiles,43.53587341308594,-5.38657569885254
Portugal,Praia Do Carvalhal,37.49072647094727,-8.79532814025879
Portugal,Porto Covo,37.86198043823242,-8.79987716674805
Ireland,Dooey Beach,54.86870574951172,-8.38256835937500
England,Watergate Bay,50.44045257568359,-5.05920410156250
Portugal,Jil,38.71123123168945,-9.47021484375000
Scotland,Pease Bay,55.93651199340820,-2.32807159423828
Ireland,Portballintrae,55.22451782226562,-6.53669357299805
England,Bamburgh,55.61752700805664,-1.69601440429688
Madeira Islands,Faja Da Areia,32.81620407104492,-17.04691886901855
Wales,Freshwater West,51.65871429443359,-5.07259368896484
Portugal,Praia Ba A,41.00828933715820,-8.64850425720215
Portugal,Praiha Amado,37.16798400878906,-8.90424728393555
Ireland,Coumeenoole,52.10887908935547,-10.46415519714355
England,Porthmeor Beach,50.21689605712891,-5.48269271850586
England,Crantock,50.40785980224609,-5.12804031372070
Portugal,Matosinhos,41.16478347778320,-8.71593475341797
Ireland,Bundoran Peak,54.48115921020508,-8.28575134277344
England,Westward Ho,51.04614257812500,-4.26990509033203
France,Soulac-Sur-Mer,45.51693344116211,-1.15219116210938
Italy,Fontane Bianche,36.96268844604492,15.21992111206055
England,Kimmeridge Bay,50.60786437988281,-2.13632583618164
Spain,Almacenes,36.41526794433594,-5.15403127670288
Scotland,Coldingham Bay,55.89215850830078,-2.13280677795410
Spain,A Corunha,43.37610626220703,-8.41827392578125
Wales,Rest Bay Porthcawl,51.48095703125000,-3.74908447265625
Spain,Porto De Rinlo,43.56155014038086,-7.10824012756348
England,Compton Bay,50.66208648681641,-1.48864746093750
France,Moliets Plage,43.85383987426758,-1.40830993652344
England,Boscombe Reef,50.71754837036133,-1.83647632598877
England,Trevone,50.54621887207031,-4.98354434967041
Portugal,Cantinho Da Baia,39.37149810791016,-9.34003067016602
Spain,Pikua,43.31877899169922,-2.00461864471436
Spain,El Palmar,36.23097991943359,-6.07337951660156
England,St Marys Bay,50.38651657104492,-3.50357055664062
Denmark,Vejers Strand,55.62372970581055,8.10859680175781
Portugal,Murtinheira,40.20562362670898,-8.90956878662109
Portugal,Praia Da Areia Branca,39.26704788208008,-9.33689880371094
England,Widemouth Bay,50.78900909423828,-4.56893920898438
Channel Islands,Secrets,49.22369766235352,-2.22987055778503
Norway,Fl Oslash,62.40735244750977,5.84910392761230
England,Highcliffe,50.73585891723633,-1.69258117675781
Canary Islands,Martianez,28.41842842102051,-16.53968048095703
Spain,Zahara De Los Atunes,36.13624954223633,-5.84846019744873
France,Cp,46.76244354248047,-2.05615997314453
England,Polzeath,50.57694244384766,-4.92361307144165
Portugal,Buarcos,40.17113494873047,-8.89463424682617
Netherlands,Wijk Aan Zee,52.49117660522461,4.58164215087891
England,Witterings,50.76512908935547,-0.88285446166992
Ireland,Tramore,52.15782165527344,-7.13901042938232
France,Biarritz Grand Plage,43.48630523681641,-1.56246185302734
France,Ondres,43.57759475708008,-1.48931264877319
England,Seaton,50.35958862304688,-4.38749313354492
Portugal,Praia Do Po O Da Cruz,40.48077392578125,-8.78883647918701
Spain,Torrevieja La Mata,38.00811767578125,-0.65127253532410
Scotland,Thurso Shit Pipe,58.60001754760742,-3.51425170898438
Canary Islands,Pop Corn Reef,28.75802803039551,-13.89221191406250
Ireland,Doonbeg,52.77950668334961,-9.44824218750000
England,Porthleven,50.08088302612305,-5.32412052154541
Scotland,Aberdeen,57.14145660400391,-2.07229614257812
Canary Islands,Derecha De Los Alemanes,28.73904609680176,-13.95595169067383
Canary Islands,La Cicer,28.13406372070312,-15.44845104217529
England,Harlyn,50.54414367675781,-4.99804973602295
Portugal,Vila Nova De Milfontes,37.71886062622070,-8.79421234130859
Scotland,Lossiemouth Beach,57.71606826782227,-3.27456951141357
Ireland,Banna,52.33853912353516,-9.83435153961182
Scotland,Sinclairs Bay,58.50589370727539,-3.09265136718750
Channel Islands,Corblets Bay,49.73051452636719,-2.17342615127563
France,La Torche,47.83367156982422,-4.36569213867188
France,Phare De La Coubre,45.73877716064453,-1.28265380859375
England,Bournemouth Pier,50.71482849121094,-1.87540054321289
Canary Islands,Zamora,28.51478195190430,-17.87525939941406
France,St Tugen,48.02116012573242,-4.66541290283203
Spain,Praia De L Ngara,43.56200027465820,-7.18550920486450
Ireland,Garrettstown,51.64382171630859,-8.58051013946533
France,Mimizan,44.21530914306641,-1.30702972412109
Portugal,Captains Beach,39.37347030639648,-9.33046150207520
France,Quiberon Les Crevettes,47.57627868652344,-3.13838839530945
Spain,Play N,43.57069015502930,-6.05913162231445
France,Grande Plage,47.47689819335938,-3.12011718750000
Portugal,Esposende,41.51243209838867,-8.79352569580078
Portugal,Santa Cruz,39.14324188232422,-9.38146591186523
